#index	Chr	DSB_coor	strand	Gene_Name	AA_loc	Assigned_pos	Assigned_Gene_Name	Assigned_AA_loc
2936	chr11	94278691	-	FUT4	465	chr11:94278691:-	FUT4	464
2937	chr11	94278733	-	FUT4	479	chr11:94278734:+	FUT4	479
2940	chr11	94277929	-	FUT4	211	chr11:94277929:+	FUT4	209
2946	chr11	94278028	-	FUT4	244	chr11:94278028:+	FUT4	243
2947	chr11	94278157	-	FUT4	287	chr11:94278157:-	FUT4	285
2952	chr11	94277746	+	FUT4	150	chr11:94277746:+	FUT4	148
2953	chr11	94278055	-	FUT4	253	chr11:94278055:-	FUT4	251
2956	chr11	94278316	-	FUT4	340	chr11:94278315:-	FUT4	339
2958	chr11	94278166	-	FUT4	290	chr11:94278166:-	FUT4	289
2959	chr11	94277968	-	FUT4	224	chr11:94277967:-	FUT4	223
2961	chr11	94278661	-	FUT4	455	chr11:94278660:-	FUT4	453
2963	chr11	94278457	+	FUT4	387	chr11:94278457:+	FUT4	385
2966	chr11	94278332	-	FUT4	345	chr11:94278332:+	FUT4	345
2967	chr11	94278403	+	FUT4	369	chr11:94278403:+	FUT4	367
2968	chr11	94278290	-	FUT4	331	chr11:94278289:-	FUT4	329
2971	chr11	94278241	+	FUT4	315	chr11:94278241:+	FUT4	313
2972	chr11	94278754	-	FUT4	486	chr11:94278753:-	FUT4	485
2973	chr11	94278634	-	FUT4	446	chr11:94278633:-	FUT4	445
2977	chr11	94277858	-	FUT4	187	chr11:94277858:+	FUT4	187
2981	chr11	94277852	-	FUT4	185	chr11:94277851:-	FUT4	183
2982	chr11	94277924	-	FUT4	209	chr11:94277923:-	FUT4	208
2983	chr11	94278676	-	FUT4	460	chr11:94278675:-	FUT4	458
2984	chr11	94278628	-	FUT4	444	chr11:94278628:-	FUT4	443
2985	chr11	94278346	-	FUT4	350	chr11:94278346:-	FUT4	348
2986	chr11	94278357	-	FUT4	353	chr11:94278357:+	FUT4	353
2987	chr11	94278349	+	FUT4	351	chr11:94278349:+	FUT4	349
2989	chr11	94277743	-	FUT4	149	chr11:94277742:-	FUT4	147
2990	chr11	94278418	-	FUT4	374	chr11:94278417:-	FUT4	372
2991	chr11	94278466	-	FUT4	390	chr11:94278467:+	FUT4	390
2994	chr11	94278427	-	FUT4	377	chr11:94278426:-	FUT4	375
2996	chr11	94278329	-	FUT4	344	chr11:94278328:-	FUT4	342
2997	chr11	94277930	-	FUT4	211	chr11:94277929:+	FUT4	209
2999	chr11	94278151	+	FUT4	285	chr11:94278151:+	FUT4	283
3000	chr11	94277834	-	FUT4	179	chr11:94277834:+	FUT4	179
3002	chr11	94278535	-	FUT4	413	chr11:94278534:-	FUT4	411
3003	chr11	94278699	-	FUT4	467	chr11:94278698:+	FUT4	467
3005	chr11	94278358	+	FUT4	354	chr11:94278358:+	FUT4	353
3006	chr11	94278370	+	FUT4	358	chr11:94278370:+	FUT4	357
3009	chr11	94277737	+	FUT4	147	chr11:94277737:+	FUT4	146
3010	chr11	94277857	-	FUT4	187	chr11:94277857:-	FUT4	186
3011	chr11	94278793	+	FUT4	499	chr11:94278793:+	FUT4	497
3014	chr11	94278333	-	FUT4	345	chr11:94278332:+	FUT4	345
3016	chr11	94277980	-	FUT4	228	chr11:94277979:-	FUT4	227
3017	chr11	94277702	-	FUT4	135	chr11:94277702:+	FUT4	135
3018	chr11	94278053	-	FUT4	252	chr11:94278053:+	FUT4	252
3022	chr11	94278142	-	FUT4	282	chr11:94278141:-	FUT4	281
3024	chr11	94278052	+	FUT4	252	chr11:94278052:+	FUT4	251
3028	chr11	94277831	-	FUT4	178	chr11:94277830:-	FUT4	177
3034	chr11	94277809	+	FUT4	171	chr11:94277809:+	FUT4	169
3037	chr11	94278763	-	FUT4	489	chr11:94278763:+	FUT4	487
3040	chr11	94278385	+	FUT4	363	chr11:94278385:+	FUT4	362
3041	chr11	94278070	-	FUT4	258	chr11:94278069:-	FUT4	256
3042	chr11	94277690	-	FUT4	131	chr11:94277689:-	FUT4	130
3043	chr11	94278040	+	FUT4	248	chr11:94278040:+	FUT4	247
3044	chr11	94278084	-	FUT4	262	chr11:94278083:+	FUT4	262
3046	chr11	94278229	-	FUT4	311	chr11:94278228:-	FUT4	309
3048	chr11	94278692	-	FUT4	465	chr11:94278691:-	FUT4	464
3056	chr11	94278056	-	FUT4	253	chr11:94278055:-	FUT4	251
3057	chr11	94278463	+	FUT4	389	chr11:94278463:+	FUT4	388
3059	chr11	94277719	+	FUT4	141	chr11:94277719:+	FUT4	139
3060	chr11	94278706	-	FUT4	470	chr11:94278705:-	FUT4	469
3061	chr11	94278350	-	FUT4	351	chr11:94278349:+	FUT4	349
3064	chr11	94277938	-	FUT4	214	chr11:94277937:-	FUT4	212
3067	chr11	94277710	+	FUT4	138	chr11:94277710:+	FUT4	137
3069	chr11	94277890	+	FUT4	198	chr11:94277890:+	FUT4	197
3072	chr11	94278241	-	FUT4	315	chr11:94278241:+	FUT4	313
3076	chr11	94278319	-	FUT4	341	chr11:94278319:-	FUT4	340
3078	chr11	94278469	+	FUT4	391	chr11:94278469:+	FUT4	389
3080	chr11	94277734	+	FUT4	146	chr11:94277734:+	FUT4	144
3081	chr11	94277917	-	FUT4	207	chr11:94277917:-	FUT4	205
3083	chr11	94278772	-	FUT4	492	chr11:94278771:-	FUT4	490
3085	chr11	94278490	+	FUT4	398	chr11:94278490:+	FUT4	397
3087	chr11	94278485	-	FUT4	396	chr11:94278484:-	FUT4	395
3088	chr11	94278476	-	FUT4	393	chr11:94278476:+	FUT4	393
3089	chr11	94278406	-	FUT4	370	chr11:94278405:-	FUT4	368
3091	chr11	94277722	+	FUT4	142	chr11:94277722:+	FUT4	140
3093	chr11	94278595	+	FUT4	433	chr11:94278595:+	FUT4	432
3095	chr11	94277737	-	FUT4	147	chr11:94277737:+	FUT4	146
3096	chr11	94278054	-	FUT4	252	chr11:94278054:+	FUT4	252
3098	chr11	94278169	+	FUT4	291	chr11:94278169:+	FUT4	289
3100	chr11	94278629	-	FUT4	444	chr11:94278628:-	FUT4	443
3101	chr11	94278167	-	FUT4	290	chr11:94278166:-	FUT4	289
3103	chr11	94278340	-	FUT4	348	chr11:94278339:-	FUT4	347
3104	chr11	94278727	-	FUT4	477	chr11:94278726:-	FUT4	476
3105	chr11	94277965	-	FUT4	223	chr11:94277964:-	FUT4	222
3109	chr11	94277833	+	FUT4	179	chr11:94277833:+	FUT4	177
3111	chr11	94278805	+	FUT4	503	chr11:94278805:+	FUT4	502
3113	chr11	94278158	-	FUT4	287	chr11:94278158:+	FUT4	287
3114	chr11	94277918	-	FUT4	207	chr11:94277917:-	FUT4	205
3116	chr11	94278022	-	FUT4	242	chr11:94278021:-	FUT4	241
3117	chr11	94278159	-	FUT4	287	chr11:94278159:+	FUT4	287
3118	chr11	94277713	+	FUT4	139	chr11:94277713:+	FUT4	138
3119	chr11	94277911	+	FUT4	205	chr11:94277911:+	FUT4	203
3123	chr11	94278019	-	FUT4	241	chr11:94278018:-	FUT4	239
3124	chr11	94277867	-	FUT4	190	chr11:94277866:-	FUT4	189
3125	chr11	94278265	-	FUT4	323	chr11:94278266:+	FUT4	323
3126	chr11	94278763	+	FUT4	489	chr11:94278763:+	FUT4	487
3129	chr11	94277988	-	FUT4	230	chr11:94277987:+	FUT4	230
3132	chr11	94278328	-	FUT4	344	chr11:94278328:-	FUT4	342
3133	chr11	94278347	-	FUT4	350	chr11:94278346:-	FUT4	348
3135	chr11	94278391	-	FUT4	365	chr11:94278390:-	FUT4	364
3142	chr11	94277929	+	FUT4	211	chr11:94277929:+	FUT4	209
3143	chr11	94278208	+	FUT4	304	chr11:94278208:+	FUT4	302
3144	chr11	94278412	-	FUT4	372	chr11:94278411:-	FUT4	371
3146	chr11	94278718	-	FUT4	474	chr11:94278717:-	FUT4	472
3148	chr11	94278175	+	FUT4	293	chr11:94278175:+	FUT4	292
3150	chr11	94278505	-	FUT4	403	chr11:94278506:+	FUT4	403
3155	chr11	94278614	-	FUT4	439	chr11:94278614:+	FUT4	439
3156	chr11	94278795	-	FUT4	499	chr11:94278794:+	FUT4	499
3157	chr11	94278016	-	FUT4	240	chr11:94278015:-	FUT4	238
3158	chr11	94278301	-	FUT4	335	chr11:94278300:-	FUT4	334
3162	chr11	94278214	-	FUT4	306	chr11:94278214:-	FUT4	304
3164	chr11	94277878	+	FUT4	194	chr11:94277878:+	FUT4	193
3167	chr11	94278256	+	FUT4	320	chr11:94278256:+	FUT4	319
3169	chr11	94278739	-	FUT4	481	chr11:94278739:-	FUT4	480
3170	chr11	94278215	-	FUT4	306	chr11:94278214:-	FUT4	304
3171	chr11	94278028	+	FUT4	244	chr11:94278028:+	FUT4	243
3173	chr11	94278261	-	FUT4	321	chr11:94278260:+	FUT4	321
3174	chr11	94278439	-	FUT4	381	chr11:94278438:-	FUT4	379
3177	chr11	94277812	+	FUT4	172	chr11:94277812:+	FUT4	171
3181	chr11	94278172	-	FUT4	292	chr11:94278171:-	FUT4	290
3183	chr11	94278559	-	FUT4	421	chr11:94278558:-	FUT4	420
3184	chr11	94277753	-	FUT4	152	chr11:94277752:-	FUT4	151
3185	chr11	94278520	-	FUT4	408	chr11:94278519:-	FUT4	407
3188	chr11	94278787	-	FUT4	497	chr11:94278786:-	FUT4	495
3198	chr11	94277683	+	FUT4	129	chr11:94277683:+	FUT4	128
3204	chr19	51729254	-	CD33	205	chr19:51729254:+	CD33	205
3205	chr19	51738500	-	CD33	279	chr19:51738499:-	CD33	278
3206	chr19	51728757	+	CD33	108	chr19:51728757:+	CD33	106
3209	chr19	51728712	+	CD33	93	chr19:51728712:+	CD33	91
3213	chr19	51728787	+	CD33	118	chr19:51728787:+	CD33	117
3214	chr19	51728384	-	CD33	4	chr19:51728383:-	CD33	2
3216	chr19	51738865	-	CD33	287	chr19:51738864:-	CD33	285
3220	chr19	51738889	+	CD33	295	chr19:51738889:+	CD33	294
3221	chr19	51738913	+	CD33	303	chr19:51738913:+	CD33	301
3225	chr19	51729196	-	CD33	186	chr19:51729196:+	CD33	186
3226	chr19	51729195	-	CD33	186	chr19:51729195:-	CD33	184
3228	chr19	51728637	+	CD33	68	chr19:51728637:+	CD33	66
3229	chr19	51729204	-	CD33	189	chr19:51729204:+	CD33	188
3232	chr19	51729204	+	CD33	189	chr19:51729204:+	CD33	188
3235	chr19	51738440	+	CD33	259	chr19:51738440:+	CD33	258
3242	chr19	51738914	-	CD33	303	chr19:51738913:+	CD33	301
3244	chr19	51738874	+	CD33	290	chr19:51738874:+	CD33	289
3247	chr19	51738913	-	CD33	303	chr19:51738913:+	CD33	301
3248	chr19	51729094	-	CD33	152	chr19:51729093:-	CD33	151
3249	chr19	51728496	+	CD33	21	chr19:51728496:+	CD33	19
3250	chr19	51729247	-	CD33	203	chr19:51729247:+	CD33	203
3251	chr19	51728616	+	CD33	61	chr19:51728616:+	CD33	60
3252	chr19	51738910	-	CD33	302	chr19:51738909:-	CD33	300
3255	chr19	51728497	-	CD33	21	chr19:51728496:+	CD33	19
3256	chr19	51729093	-	CD33	152	chr19:51729093:-	CD33	151
3258	chr19	51729197	-	CD33	186	chr19:51729197:+	CD33	186
3260	chr19	51729149	-	CD33	170	chr19:51729149:+	CD33	170
3261	chr19	51728484	-	CD33	17	chr19:51728483:-	CD33	15
3263	chr19	51728603	-	CD33	56	chr19:51728603:+	CD33	56
3264	chr19	51728763	+	CD33	110	chr19:51728763:+	CD33	108
3266	chr19	51728760	+	CD33	109	chr19:51728760:+	CD33	108
3268	chr19	51728718	-	CD33	95	chr19:51728717:-	CD33	93
3269	chr19	51728748	-	CD33	105	chr19:51728747:-	CD33	103
3271	chr19	51729240	+	CD33	201	chr19:51729240:+	CD33	200
3279	chr19	51728765	-	CD33	110	chr19:51728764:+	CD33	110
3280	chr19	51729210	-	CD33	191	chr19:51729210:-	CD33	189
3283	chr19	51729273	-	CD33	212	chr19:51729274:+	CD33	212
3287	chr19	51729066	+	CD33	143	chr19:51729066:+	CD33	142
3291	chr19	51728625	-	CD33	64	chr19:51728624:-	CD33	63
3297	chr19	51728715	-	CD33	94	chr19:51728714:-	CD33	92
3303	chr19	51738859	+	CD33	285	chr19:51738859:+	CD33	283
3305	chr19	51729261	-	CD33	208	chr19:51729260:-	CD33	207
3308	chr19	51728610	+	CD33	59	chr19:51728610:+	CD33	57
3311	chr19	51728404	-	CD33	11	chr19:51728403:-	CD33	9
3319	chr19	51728402	-	CD33	10	chr19:51728402:+	CD33	10
3320	chr19	51729168	-	CD33	177	chr19:51729168:-	CD33	176
3321	chr19	51728604	-	CD33	57	chr19:51728604:-	CD33	55
3323	chr19	51728656	-	CD33	74	chr19:51728655:-	CD33	73
3325	chr19	51729246	-	CD33	203	chr19:51729246:-	CD33	201
3326	chr19	51729327	-	CD33	230	chr19:51729326:-	CD33	229
3327	chr19	51728605	-	CD33	57	chr19:51728604:-	CD33	55
3328	chr19	51738479	-	CD33	272	chr19:51738478:-	CD33	270
3330	chr19	51729087	-	CD33	150	chr19:51729086:+	CD33	148
3331	chr19	51729255	-	CD33	206	chr19:51729254:+	CD33	205
3332	chr19	51728553	-	CD33	40	chr19:51728552:-	CD33	39
3334	chr19	51728712	-	CD33	93	chr19:51728712:+	CD33	91
3336	chr19	51729171	+	CD33	178	chr19:51729171:+	CD33	177
3338	chr19	51729126	-	CD33	163	chr19:51729125:-	CD33	161
3339	chr19	51729135	+	CD33	166	chr19:51729135:+	CD33	164
3343	chr19	51728574	-	CD33	47	chr19:51728573:-	CD33	46
3346	chr19	51729169	-	CD33	177	chr19:51729168:-	CD33	176
3347	chr19	51728838	-	CD33	135	chr19:51728837:-	CD33	133
3348	chr19	51728724	+	CD33	97	chr19:51728724:+	CD33	95
3350	chr19	51728401	+	CD33	10	chr19:51728401:+	CD33	9
4305	chr16	28602251	-	CCDC101	254	chr16:28602251:+	CCDC101	254
4306	chr16	28602137	-	CCDC101	216	chr16:28602137:+	CCDC101	216
4311	chr16	28600430	-	CCDC101	79	chr16:28600429:-	CCDC101	77
4315	chr16	28601454	+	CCDC101	110	chr16:28601454:+	CCDC101	108
4316	chr16	28602973	-	CCDC101	277	chr16:28602973:-	CCDC101	275
4327	chr16	28602109	-	CCDC101	207	chr16:28602108:-	CCDC101	205
4328	chr16	28600475	+	CCDC101	94	chr16:28600475:+	CCDC101	92
4331	chr16	28602205	-	CCDC101	239	chr16:28602204:-	CCDC101	238
4332	chr16	28602131	-	CCDC101	214	chr16:28602130:-	CCDC101	212
4333	chr16	28602974	-	CCDC101	277	chr16:28602973:-	CCDC101	275
4334	chr16	28600424	+	CCDC101	77	chr16:28600424:+	CCDC101	76
4335	chr16	28602954	-	CCDC101	270	chr16:28602954:+	CCDC101	270
4336	chr16	28602121	-	CCDC101	211	chr16:28602120:-	CCDC101	209
4337	chr16	28602133	+	CCDC101	215	chr16:28602133:+	CCDC101	214
4338	chr16	28601706	-	CCDC101	170	chr16:28601705:+	CCDC101	170
4342	chr16	28602919	-	CCDC101	259	chr16:28602918:-	CCDC101	258
4344	chr16	28602167	-	CCDC101	226	chr16:28602166:-	CCDC101	224
4345	chr16	28602250	+	CCDC101	254	chr16:28602250:+	CCDC101	252
4347	chr16	28596988	-	CCDC101	58	chr16:28596987:-	CCDC101	56
4350	chr16	28601526	+	CCDC101	134	chr16:28601526:+	CCDC101	133
4351	chr16	28602166	-	CCDC101	226	chr16:28602166:-	CCDC101	224
4352	chr16	28596284	+	CCDC101	43	chr16:28596284:+	CCDC101	42
4353	chr16	28601525	-	CCDC101	133	chr16:28601525:+	CCDC101	133
4355	chr16	28602244	-	CCDC101	252	chr16:28602243:-	CCDC101	251
4357	chr16	28602130	-	CCDC101	214	chr16:28602130:-	CCDC101	212
4360	chr16	29476822	-	CCDC101	0	chr16:29476821:-	RP11-345J4.3	393
4361	chr16	28601716	+	CCDC101	174	chr16:28601716:+	CCDC101	173
4362	chr16	28596287	-	CCDC101	44	chr16:28596286:-	CCDC101	42
4363	chr16	28602154	-	CCDC101	222	chr16:28602154:-	CCDC101	221
4366	chr16	28602115	-	CCDC101	209	chr16:28602114:-	CCDC101	208
4367	chr16	28596242	+	CCDC101	29	chr16:28596242:+	CCDC101	27
4368	chr16	28602232	-	CCDC101	248	chr16:28602231:-	CCDC101	247
4369	chr16	28602139	-	CCDC101	217	chr16:28602138:-	CCDC101	215
4371	chr16	28597006	-	CCDC101	64	chr16:28597005:-	CCDC101	63
4372	chr16	28601763	-	CCDC101	0	chr16:28601762:-	CCDC101	189
4373	chr16	28602155	-	CCDC101	222	chr16:28602154:-	CCDC101	221
4375	chr16	28600472	+	CCDC101	93	chr16:28600472:+	CCDC101	91
4376	chr16	28592402	-	CCDC101	5	chr16:28592401:-	CCDC101	3
4377	chr16	28592420	-	CCDC101	11	chr16:28592419:-	CCDC101	9
4378	chr16	28601520	-	CCDC101	132	chr16:28601520:+	CCDC101	130
4380	chr16	28601526	-	CCDC101	134	chr16:28601526:+	CCDC101	133
4381	chr16	28601426	-	CCDC101	100	chr16:28601426:+	CCDC101	100
4384	chr16	28602238	-	CCDC101	250	chr16:28602237:-	CCDC101	249
4386	chr16	28592447	-	CCDC101	20	chr16:28592446:-	CCDC101	19
4387	chr16	28596979	+	CCDC101	55	chr16:28596979:+	CCDC101	54
4394	chr16	28602977	-	CCDC101	278	chr16:28602977:+	CCDC101	278
4398	chr16	28602979	-	CCDC101	279	chr16:28602978:-	CCDC101	278
4401	chr16	28602181	-	CCDC101	231	chr16:28602180:-	CCDC101	230
4403	chr16	28596278	-	CCDC101	41	chr16:28596277:-	CCDC101	39
4404	chr16	28602214	-	CCDC101	242	chr16:28602213:-	CCDC101	241
4416	chr2	225346734	-	CUL3	635	chr2:225346734:+	CUL3	635
4436	chr2	225362549	-	CUL3	543	chr2:225362549:+	CUL3	543
4446	chr2	225346718	-	CUL3	640	chr2:225346717:+	CUL3	640
4464	chr2	225376173	-	CUL3	260	chr2:225376173:+	CUL3	260
4466	chr2	225346690	-	CUL3	649	chr2:225346690:+	CUL3	649
4496	chr2	225346717	-	CUL3	640	chr2:225346717:+	CUL3	640
4555	chrX	133607490	+	HPRT1	44	chrX:133607490:+	HPRT1	42
4557	chrX	133607410	-	HPRT1	17	chrX:133607409:-	HPRT1	15
4561	chrX	133609280	+	HPRT1	69	chrX:133609280:+	HPRT1	68
4562	chrX	133594362	-	HPRT1	8	chrX:133594362:-	HPRT1	7
4564	chrX	133609259	-	HPRT1	62	chrX:133609258:-	HPRT1	60
4565	chrX	133609274	-	HPRT1	67	chrX:133609273:-	HPRT1	65
4566	chrX	133607457	+	HPRT1	33	chrX:133607457:+	HPRT1	32
4567	chrX	133594356	-	HPRT1	6	chrX:133594355:+	HPRT1	5
4575	chrX	133620506	+	HPRT1	111	chrX:133620506:+	HPRT1	110
4583	chrX	133609313	-	HPRT1	80	chrX:133609312:-	HPRT1	79
4584	chrX	133627582	+	HPRT1	150	chrX:133627582:+	HPRT1	148
4585	chrX	133594355	-	HPRT1	5	chrX:133594355:+	HPRT1	5
4586	chrX	133607479	-	HPRT1	40	chrX:133607478:-	HPRT1	39
4589	chrX	133594363	-	HPRT1	8	chrX:133594363:+	HPRT1	8
4590	chrX	133632444	-	HPRT1	171	chrX:133632444:-	HPRT1	169
4591	chrX	133632466	-	HPRT1	0	chrX:133632465:-	HPRT1	177
4595	chrX	133627615	+	HPRT1	161	chrX:133627615:+	HPRT1	159
4596	chrX	133607440	-	HPRT1	27	chrX:133607439:-	HPRT1	25
4598	chrX	133632687	-	HPRT1	195	chrX:133632686:-	HPRT1	194
4603	chrX	133627604	-	HPRT1	157	chrX:133627603:-	HPRT1	155
4606	chrX	133632699	+	HPRT1	199	chrX:133632699:+	HPRT1	197
4607	chrX	133632661	-	HPRT1	186	chrX:133632660:-	HPRT1	184
4609	chrX	133632445	-	HPRT1	171	chrX:133632446:+	HPRT1	171
4610	chrX	133632429	+	HPRT1	166	chrX:133632429:+	HPRT1	164
4611	chrX	133609362	-	HPRT1	96	chrX:133609361:-	HPRT1	95
4617	chrX	70349705	-	MED12	0	chrX:70349704:-	MED12	1289
4618	chrX	70341666	-	MED12	0	chrX:70341665:+	MED12	366
4619	chrX	70349013	-	MED12	1176	chrX:70349012:-	MED12	1175
4620	chrX	70346920	+	MED12	930	chrX:70346920:+	MED12	928
4621	chrX	70346977	+	MED12	949	chrX:70346977:+	MED12	947
4623	chrX	70341447	+	MED12	295	chrX:70341447:+	MED12	294
4624	chrX	70345989	-	MED12	843	chrX:70345988:-	MED12	842
4625	chrX	70349019	-	MED12	1178	chrX:70349018:-	MED12	1177
4626	chrX	70345974	-	MED12	838	chrX:70345973:-	MED12	836
4630	chrX	70351414	-	MED12	1355	chrX:70351413:-	MED12	1353
4631	chrX	70348501	-	MED12	1137	chrX:70348501:+	MED12	1136
4632	chrX	70348501	+	MED12	1137	chrX:70348501:+	MED12	1136
4633	chrX	70349022	-	MED12	1179	chrX:70349021:-	MED12	1177
4634	chrX	70348206	+	MED12	1091	chrX:70348206:+	MED12	1090
4636	chrX	70341453	-	MED12	297	chrX:70341452:-	MED12	295
4637	chrX	70346289	-	MED12	881	chrX:70346288:-	MED12	880
4638	chrX	70351963	-	MED12	1387	chrX:70351962:+	MED12	1387
4641	chrX	70348170	-	MED12	1079	chrX:70348169:-	MED12	1077
4642	chrX	70339927	-	MED12	154	chrX:70339927:+	MED12	154
4644	chrX	70357065	-	MED12	1861	chrX:70357064:-	MED12	1859
4645	chrX	70343010	+	MED12	518	chrX:70343010:+	MED12	517
4646	chrX	70342155	-	MED12	403	chrX:70342154:-	MED12	402
4647	chrX	70346908	-	MED12	926	chrX:70346909:+	MED12	926
4648	chrX	70342600	-	MED12	454	chrX:70342599:+	MED12	454
4650	chrX	70344961	-	MED12	731	chrX:70344960:-	MED12	730
4651	chrX	70339926	+	MED12	154	chrX:70339926:+	MED12	153
4654	chrX	70351408	+	MED12	1353	chrX:70351408:+	MED12	1352
4655	chrX	70341456	-	MED12	298	chrX:70341455:-	MED12	296
4659	chrX	70345227	+	MED12	752	chrX:70345227:+	MED12	750
4660	chrX	70348555	-	MED12	1155	chrX:70348555:-	MED12	1154
4664	chrX	70351429	-	MED12	1360	chrX:70351430:+	MED12	1360
4665	chrX	70345344	+	MED12	791	chrX:70345344:+	MED12	789
4666	chrX	70345233	-	MED12	754	chrX:70345232:-	MED12	753
4668	chrX	70345995	-	MED12	845	chrX:70345994:-	MED12	843
4669	chrX	70349177	-	MED12	1197	chrX:70349176:-	MED12	1195
4670	chrX	70348462	-	MED12	1124	chrX:70348461:-	MED12	1122
4672	chrX	70342064	-	MED12	373	chrX:70342063:-	MED12	371
4674	chrX	70348450	-	MED12	1120	chrX:70348449:-	MED12	1119
4677	chrX	70343542	-	MED12	573	chrX:70343543:+	MED12	573
4678	chrX	70342131	-	MED12	395	chrX:70342130:-	MED12	393
4682	chrX	70347947	+	MED12	1063	chrX:70347947:+	MED12	1061
4689	chrX	70340016	-	MED12	184	chrX:70340016:-	MED12	182
4690	chrX	70346926	-	MED12	932	chrX:70346925:-	MED12	930
4693	chrX	70345923	-	MED12	821	chrX:70345922:-	MED12	819
4695	chrX	70341468	+	MED12	302	chrX:70341468:+	MED12	300
4696	chrX	70344124	+	MED12	621	chrX:70344124:+	MED12	620
4697	chrX	70340017	-	MED12	184	chrX:70340016:-	MED12	182
4699	chrX	70347255	-	MED12	974	chrX:70347254:-	MED12	973
4701	chrX	70348556	-	MED12	1155	chrX:70348555:-	MED12	1154
4703	chrX	70341245	-	MED12	269	chrX:70341245:-	MED12	268
4704	chrX	70349001	-	MED12	1172	chrX:70349000:-	MED12	1171
4705	chrX	70340954	+	MED12	230	chrX:70340954:+	MED12	229
4706	chrX	70344996	-	MED12	0	chrX:70344996:-	MED12	741
4708	chrX	70341206	+	MED12	256	chrX:70341206:+	MED12	254
4709	chrX	70342061	-	MED12	372	chrX:70342060:-	MED12	371
4712	chrX	70343539	-	MED12	572	chrX:70343538:-	MED12	570
4714	chrX	70342173	-	MED12	409	chrX:70342172:-	MED12	407
4715	chrX	70343042	-	MED12	528	chrX:70343041:+	MED12	528
4716	chrX	70349028	-	MED12	1181	chrX:70349027:-	MED12	1180
4719	chrX	70349212	-	MED12	1209	chrX:70349211:-	MED12	1207
4727	chrX	70352289	-	MED12	1439	chrX:70352289:+	MED12	1439
4728	chrX	70341641	-	MED12	359	chrX:70341641:+	MED12	359
4729	chrX	70350034	+	MED12	1340	chrX:70350034:+	MED12	1339
4732	chrX	70348986	+	MED12	1167	chrX:70348986:+	MED12	1165
4734	chrX	70344939	-	MED12	724	chrX:70344938:-	MED12	722
4736	chrX	70344154	+	MED12	631	chrX:70344154:+	MED12	630
4737	chrX	70348525	-	MED12	1145	chrX:70348524:-	MED12	1143
4739	chrX	70341209	-	MED12	257	chrX:70341208:-	MED12	256
4740	chrX	70352269	-	MED12	1433	chrX:70352268:-	MED12	1432
4742	chrX	70342167	-	MED12	407	chrX:70342167:+	MED12	407
4743	chrX	70343503	-	MED12	560	chrX:70343502:-	MED12	559
4744	chrX	70350037	-	MED12	1341	chrX:70350037:-	MED12	1340
4747	chrX	70352347	-	MED12	1459	chrX:70352346:-	MED12	1457
4750	chrX	70356501	-	MED12	1799	chrX:70356500:+	MED12	1799
4753	chrX	70346193	+	MED12	849	chrX:70346193:+	MED12	847
4755	chrX	70342154	-	MED12	403	chrX:70342154:-	MED12	402
4756	chrX	70342712	+	MED12	492	chrX:70342712:+	MED12	490
4757	chrX	70348993	-	MED12	1169	chrX:70348992:+	MED12	1168
4759	chrX	70356163	+	MED12	1687	chrX:70356163:+	MED12	1685
4762	chrX	70342146	-	MED12	400	chrX:70342145:-	MED12	399
4767	chrX	70348147	-	MED12	1071	chrX:70348146:-	MED12	1069
4771	chrX	70349233	-	MED12	1216	chrX:70349232:-	MED12	1214
4772	chrX	70356206	-	MED12	1701	chrX:70356206:+	MED12	1701
4779	chrX	70344849	+	MED12	694	chrX:70344849:+	MED12	692
4781	chrX	70356292	+	MED12	1730	chrX:70356292:+	MED12	1728
4787	chrX	70341642	-	MED12	360	chrX:70341641:+	MED12	359
4798	chrX	70341564	-	MED12	334	chrX:70341564:-	MED12	333
4803	chrX	70342079	+	MED12	378	chrX:70342079:+	MED12	377
4810	chrX	70357113	-	MED12	1877	chrX:70357113:-	MED12	1875
4813	chrX	70354275	-	MED12	1563	chrX:70354274:-	MED12	1561
4815	chrX	70348281	-	MED12	1116	chrX:70348280:-	MED12	1115
4818	chrX	70345938	-	MED12	826	chrX:70345938:-	MED12	825
4822	chrX	70352266	-	MED12	1432	chrX:70352266:-	MED12	1430
4825	chrX	70347851	-	MED12	1031	chrX:70347851:-	MED12	1030
4827	chrX	70339866	-	MED12	134	chrX:70339865:-	MED12	133
4828	chrX	70351925	-	MED12	1375	chrX:70351924:-	MED12	1373
4830	chrX	70344130	-	MED12	623	chrX:70344129:-	MED12	622
4832	chrX	70346319	-	MED12	891	chrX:70346318:-	MED12	890
4833	chrX	70347222	-	MED12	963	chrX:70347221:+	MED12	961
4835	chrX	70342710	-	MED12	491	chrX:70342711:+	MED12	491
4837	chrX	70346250	-	MED12	868	chrX:70346251:+	MED12	868
4839	chrX	70349058	-	MED12	1191	chrX:70349057:+	MED12	1190
4842	chrX	70339893	+	MED12	143	chrX:70339893:+	MED12	142
4843	chrX	70347914	-	MED12	1052	chrX:70347913:-	MED12	1050
4845	chrX	70344957	-	MED12	730	chrX:70344956:-	MED12	728
4848	chrX	70338634	+	MED12	11	chrX:70338634:+	MED12	9
4849	chrX	70356289	-	MED12	1729	chrX:70356288:-	MED12	1727
4850	chrX	70355041	-	MED12	1655	chrX:70355040:-	MED12	1653
